image,GT_index,Prediction_index,IoU,confidence,size,GT_box,Prediction_box
01274.jpg,0,1,0.6462735777474735,,Large,"[297.00032, 95.99976000000002, 746.0, 471.9996]","[107.72672, 85.73831999999999, 765.43808, 482.91336]"
01276.jpg,0,0,0.680021793735527,,Large,"[612.0, 91.9998, 1196.0, 252.99972]","[644.8358400000001, 116.39520000000002, 1144.31488, 265.63824]"
01277.jpg,0,0,0.9007796561709159,,Medium,"[597.99936, 243.00000000000003, 701.99936, 297.0]","[598.151424, 242.485632, 693.0204160000001, 296.787168]"
01278.jpg,0,0,0.883286401164508,,Medium,"[623.00032, 375.0004799999999, 672.9996799999999, 416.00016]","[619.3734400000001, 374.571144, 673.86432, 414.785016]"
01279.jpg,0,0,0.9244420797046934,,Small,"[650.0, 385.00020000000006, 687.99936, 415.00044]","[648.931328, 384.628068, 688.8990719999999, 414.508572]"
01280.jpg,0,0,0.8570306848138377,,Small,"[677.99936, 400.99968, 708.0000000000001, 423.0]","[675.5788799999999, 400.03992, 708.8921600000001, 423.15767999999997]"
01281.jpg,0,0,0.8290439829023794,,Large,"[574.9996799999999, 269.00028000000003, 702.0, 360.00036000000006]","[580.4919679999999, 269.96508, 687.8344319999999, 359.22420000000005]"
01282.jpg,0,0,0.9146580805216176,,Medium,"[688.0000000000001, 329.00003999999996, 777.99936, 406.9998]","[685.4744959999999, 325.7352, 779.290944, 407.5430400000001]"
01283.jpg,0,0,0.9758928256655586,,Medium,"[616.99968, 354.00024, 712.9996799999999, 433.00008]","[617.356928, 354.44232, 712.7576320000001, 434.00232]"
01284.jpg,0,0,0.9277217142346662,,Medium,"[670.00064, 378.99972, 758.0006400000001, 451.9998]","[664.430912, 379.24307999999996, 758.419648, 452.44331999999997]"
01285.jpg,0,0,0.939353007714536,,Large,"[552.9996800000001, 431.00028, 746.99904, 529.0002000000001]","[556.9516800000001, 428.77584, 743.42336, 529.1467200000001]"
01286.jpg,0,0,0.9177907253363154,,Large,"[768.99968, 156.00024, 917.99936, 223.99991999999997]","[767.16992, 154.74286800000002, 924.3296, 224.986572]"
01287.jpg,0,0,0.9056123523391038,,Medium,"[726.99968, 207.00036, 806.0000000000001, 249.00011999999998]","[722.185408, 206.76708, 806.997312, 249.96636]"
01288.jpg,0,0,0.9033365327096505,,Large,"[648.99968, 221.0004, 808.99968, 307.00008]","[653.72864, 220.09464, 813.47392, 310.08456]"
01289.jpg,0,0,0.8475623403999342,,Large,"[396.99968, 341.99964, 568.0, 441.99972]","[387.81248, 341.35056000000003, 585.50976, 443.40336]"
01290.jpg,0,0,0.8978173144535904,,Large,"[657.0003200000001, 337.00032, 778.0, 413.99999999999994]","[653.44832, 333.84276, 781.70816, 414.75132]"
01291.jpg,0,0,0.9237309568909178,,Medium,"[849.9993599999999, 276.00012, 904.0, 313.0002]","[849.5444480000001, 275.048712, 902.491392, 313.705368]"
01292.jpg,0,0,0.8119291559021942,,Large,"[515.00032, 280.00044, 804.9996799999999, 430.0002]","[525.25184, 280.68264, 762.8736000000001, 430.84152]"
01293.jpg,0,0,0.6638435413519493,,Large,"[563.99936, 1.000080000000001, 1007.99936, 302.00039999999996]","[591.6883200000001, 36.041039999999995, 927.12896, 304.22231999999997]"
01295.jpg,0,0,0.9555248412479935,,Large,"[929.00032, 75.9996, 1069.0003199999999, 149.99975999999998]","[927.2991999999999, 75.00852, 1069.28832, 151.36812]"
01296.jpg,0,0,0.6857426516472,,Medium,"[967.0003200000001, 299.99988, 1039.0003199999999, 341.99964]","[954.027904, 296.995968, 1049.0005760000001, 343.428192]"
01297.jpg,0,0,0.9375779704304452,,Small,"[578.0, 393.00012000000004, 625.0003200000001, 414.00036]","[576.88672, 392.91732, 624.45216, 413.4610799999999]"
01298.jpg,0,0,0.89917472360858,,Large,"[270.99968, 333.99971999999997, 942.0, 550.9998]","[275.57952, 328.10148000000004, 904.09408, 554.7654]"
01299.jpg,0,0,0.9094972089914263,,Large,"[257.99935999999997, 203.00004000000004, 724.9996799999999, 393.00012]","[238.76864, 203.85179999999997, 748.6208, 393.56244]"
01300.jpg,0,0,0.7963061696375782,,Large,"[358.0006400000001, 241.99955999999997, 699.00032, 361.9998]","[377.98016000000007, 236.39544000000004, 723.65696, 369.4068]"
01301.jpg,0,0,0.9460123207174399,,Large,"[422.00064, 205.99992, 782.00064, 336.00023999999996]","[427.22303999999997, 204.45192, 789.9494400000001, 336.98807999999997]"
01302.jpg,0,0,0.9368439917680833,,Large,"[536.0, 173.99988000000002, 867.0003199999999, 316.9998]","[536.18112, 169.67376, 875.81504, 318.276]"
01303.jpg,0,0,0.9516422291380756,,Large,"[249.00096000000005, 186.00011999999998, 643.00032, 356.00003999999996]","[250.86399999999998, 180.66672, 644.73664, 354.3552]"
01304.jpg,0,0,0.8159150485032272,,Large,"[429.00032, 328.00032, 758.0, 458.99999999999994]","[417.06368, 344.28420000000006, 770.8096, 458.15724]"
01305.jpg,0,0,0.861503294558069,,Large,"[368.00064, 258.00012000000004, 806.0, 383.00004]","[362.11264, 251.80631999999997, 772.4051199999999, 381.59783999999996]"
01306.jpg,0,0,0.9399060956480771,,Large,"[163.00032, 187.0002, 798.00064, 397.00043999999997]","[150.09600000000006, 183.88332000000003, 803.34784, 401.06772]"
01307.jpg,0,0,0.9310185481457331,,Large,"[529.99936, 122.99976000000001, 657.99936, 232.99991999999997]","[526.8236800000001, 121.16592, 659.5827200000001, 230.9184]"
01308.jpg,0,0,0.9454501759534586,,Large,"[471.9993599999999, 337.00032000000004, 898.0, 542.0001599999999]","[477.60512000000006, 331.9092, 896.40064, 538.96536]"
01309.jpg,0,0,0.8458435708913393,,Large,"[351.99999999999994, 110.00016000000002, 1155.00032, 535.00032]","[385.2851199999999, 89.61876000000002, 1106.88768, 544.13532]"
01310.jpg,0,0,0.7679378911763676,,Large,"[166.0, 68.00003999999998, 1030.99968, 570.99996]","[272.01728, 63.47231999999997, 1008.6176, 630.7934399999999]"
01311.jpg,0,0,0.9303953534964061,,Large,"[306.00064, 217.00007999999994, 911.00032, 507.00023999999996]","[305.82527999999996, 212.64804, 923.95776, 517.7214]"
01312.jpg,0,0,0.9522869809144643,,Large,"[707.0009600000001, 1.000080000000001, 1281.00032, 336.00024]","[714.94848, 0.0, 1276.5728, 344.40335999999996]"
01313.jpg,0,0,0.752336706438828,,Large,"[742.00064, 119.99987999999999, 936.0, 253.99980000000002]","[739.50144, 119.25971999999997, 938.0255999999999, 293.3118]"
01316.jpg,0,0,0.9349849902035313,,Large,"[572.0, 242.99999999999997, 855.0003200000001, 395.99999999999994]","[573.7523199999999, 239.51664, 844.2931199999999, 395.89775999999995]"
01317.jpg,0,0,0.8686470429180556,,Medium,"[444.99967999999996, 84.99996, 505.99936, 128.99988000000002]","[442.32959999999997, 81.75214799999999, 507.37407999999994, 128.748492]"
01318.jpg,0,0,0.9394010331643323,,Large,"[481.99936, 237.00024, 796.99968, 370.00008]","[480.60672, 234.36720000000003, 806.79424, 371.09087999999997]"
01319.jpg,0,0,0.8816925053272148,,Large,"[520.00064, 288.99972, 745.0003200000001, 395.99964]","[535.7088, 286.97112, 746.4006400000001, 399.54455999999993]"
01320.jpg,0,0,0.8156887261972469,,Large,"[614.99904, 146.99988000000002, 860.99968, 255.99996000000002]","[639.39712, 147.55068, 841.8598400000001, 255.5802]"
01321.jpg,0,0,0.8406165353796029,,Large,"[612.99968, 154.00007999999997, 764.9996799999999, 214.99991999999997]","[608.66624, 154.54368000000002, 746.48256, 215.47872000000004]"
01322.jpg,0,0,0.9167472655742933,,Large,"[549.99936, 198.00000000000003, 680.99968, 276.99984]","[545.38496, 195.42060000000004, 683.5558400000001, 276.87492000000003]"
01323.jpg,0,0,0.86907589696347,,Large,"[444.00064, 173.00016, 656.00064, 263.00016]","[454.26624000000004, 172.00728, 641.8464, 263.84904]"
01324.jpg,0,0,0.9410506319194357,,Medium,"[696.99968, 94.00032, 824.9996800000001, 164.00016]","[696.5075200000001, 93.12011999999999, 825.7196799999999, 166.80708]"
01325.jpg,0,0,0.8923614266085663,,Medium,"[839.00032, 477.99971999999997, 909.0009600000001, 530.9996400000001]","[837.2536960000001, 481.050612, 910.463424, 531.653868]"
01326.jpg,0,0,0.8805362035625186,,Large,"[422.99968, 146.00016000000002, 729.00032, 301.00032]","[418.98368, 158.54652, 723.5750400000001, 299.1474]"
01328.jpg,0,0,0.874572100397391,,Small,"[637.9993599999999, 208.99979999999996, 680.9996799999999, 232.99956000000003]","[636.42624, 210.60054, 680.64768, 233.56601999999998]"
01329.jpg,0,0,0.9382429490648526,,Medium,"[533.00032, 336.99996, 628.00064, 378.99972]","[529.576128, 336.08016, 628.309312, 379.152]"
01330.jpg,0,0,0.9372911319571061,,Medium,"[544.99968, 275.00004, 624.99968, 314.00028]","[544.677184, 273.901788, 622.9208960000001, 314.303652]"
01331.jpg,0,0,0.9661140857089252,,Large,"[552.0, 279.0, 745.99936, 364.99968000000007]","[550.3584000000001, 277.92, 747.60512, 365.47056]"
01332.jpg,0,0,0.9693311635546675,,Large,"[460.99968, 292.99968, 640.0, 364.99968000000007]","[461.36192, 292.85568, 639.61728, 366.8328]"
01333.jpg,0,0,0.9632492495797267,,Large,"[597.00032, 385.99992, 865.0003200000001, 498.00024]","[595.6684799999999, 383.83164000000005, 866.4371199999999, 497.09988]"
01334.jpg,0,0,0.8258037041460359,,Large,"[326.99968, 102.00024, 790.0, 318.00024]","[382.53568, 103.27283999999999, 775.57504, 313.39691999999997]"
01335.jpg,0,0,0.8864194117932097,,Large,"[524.00064, 251.99999999999997, 784.00064, 472.00031999999993]","[523.55776, 261.72612, 772.1606400000001, 466.3666799999999]"
01336.jpg,0,0,0.9291356142213754,,Medium,"[601.99936, 310.00032, 652.9996800000001, 368.99999999999994]","[600.069568, 310.686516, 653.9873920000001, 369.402444]"
01337.jpg,0,0,0.9060539463107048,,Medium,"[604.0, 343.9998, 653.99936, 392.00004]","[601.9434239999999, 343.065528, 655.579776, 392.450472]"
01338.jpg,0,0,0.9030848468300058,,Medium,"[549.00032, 120.9996, 601.00032, 158.99976]","[545.222848, 120.354984, 600.259392, 158.964696]"
01339.jpg,0,0,0.6022483737728637,,Tiny,"[445.00032, 1.0000799999999996, 465.00032, 10.00008]","[440.96608, 7.199999999957241e-06, 466.14432, 11.870575200000001]"
01340.jpg,0,0,0.8952952255663418,,Medium,"[581.00032, 335.99987999999996, 678.0, 397.99980000000005]","[577.700544, 334.22248800000006, 674.0114560000001, 398.533032]"
01341.jpg,0,0,0.8979633463251256,,Medium,"[604.0, 308.99988, 743.00032, 372.99996]","[602.6380800000001, 306.50572800000003, 750.3884800000001, 373.557312]"
01342.jpg,0,0,0.9575730517302337,,Large,"[598.00064, 284.00003999999996, 768.0, 402.00012000000004]","[596.83392, 281.36735999999996, 769.8937599999999, 401.58720000000005]"
01343.jpg,0,0,0.9357543040283595,,Large,"[534.0, 242.99999999999997, 762.0, 391.99967999999996]","[541.70432, 246.68964, 763.06624, 391.6494]"
01344.jpg,0,0,0.9548884062584124,,Large,"[625.99936, 262.99980000000005, 884.9996800000001, 421.99956]","[626.0864000000001, 267.38784000000004, 887.3344, 423.45504]"
01345.jpg,0,0,0.9005515066985218,,Large,"[725.99936, 298.9998, 1003.9999999999999, 473.00004]","[720.0473599999999, 298.57464000000004, 982.752, 473.33880000000005]"
01346.jpg,0,0,0.8134384169360895,,Large,"[537.00032, 323.00028, 669.00032, 401.00003999999996]","[523.53664, 316.36008000000004, 671.9782399999999, 401.62824]"
01347.jpg,0,0,0.9285435759647999,,Large,"[581.0003200000001, 118.99980000000002, 729.0003200000001, 243.99972]","[575.1712, 115.03908000000001, 728.6035200000001, 244.22075999999998]"
01348.jpg,0,0,0.9174863563843588,,Large,"[504.99967999999996, 38.99952, 605.99936, 132.99984]","[500.68192, 37.0764, 605.7808, 135.12599999999998]"
01349.jpg,0,0,0.9091616336191345,,Medium,"[567.00032, 309.9996, 632.99968, 367.99992]","[565.8652159999999, 307.973088, 634.475264, 369.340992]"
01350.jpg,0,0,0.9325198049555476,,Medium,"[742.9996800000001, 46.9998, 828.9990399999999, 110.99987999999999]","[741.081344, 46.640124, 830.3055360000001, 112.790916]"
01351.jpg,0,0,0.8793326375062539,,Large,"[548.0, 225.00035999999997, 885.99936, 429.00012000000004]","[569.16288, 222.85116, 904.20416, 428.6538]"
01352.jpg,0,0,0.9420829628770705,,Medium,"[538.99968, 173.00016000000002, 616.99904, 222.99984000000003]","[537.70016, 171.571032, 617.20032, 222.371208]"
01353.jpg,0,0,0.9148877247488058,,Large,"[390.99968, 134.00028, 726.0, 432.00036000000006]","[407.75424, 143.44595999999999, 727.65696, 431.80956]"
01354.jpg,0,0,0.949152494596081,,Large,"[481.00032, 193.99967999999998, 632.00064, 351.0]","[477.85663999999997, 194.70708000000002, 634.9088, 352.34747999999996]"
01355.jpg,0,0,0.8126547478726711,,Small,"[657.0003199999999, 209.00016000000002, 690.0, 231.99984]","[653.500352, 208.624176, 688.029248, 231.25838400000004]"
01356.jpg,0,0,0.9281481432522557,,Large,"[576.0, 232.0002, 700.99968, 352.00044]","[571.48416, 231.0264, 702.55872, 349.632]"
01357.jpg,0,0,0.9257972448928722,,Small,"[748.0006400000001, 277.99992, 797.0003200000001, 307.00008]","[747.4481279999999, 278.99600399999997, 796.280512, 307.490076]"
01358.jpg,0,0,0.6740011163424099,,Large,"[498.99968, 216.0, 894.9996799999999, 499.99968000000007]","[557.92832, 250.54776000000004, 861.8656, 500.08248000000003]"
01359.jpg,0,0,0.8736587610054027,,Medium,"[597.00096, 56.99988, 647.0003199999999, 98.99964]","[592.768, 57.668687999999996, 646.16192, 99.95083199999999]"
01360.jpg,0,0,0.890802089249658,,Small,"[834.9996799999999, 206.99964, 878.99968, 236.99988000000002]","[833.1226880000002, 207.230544, 879.202432, 238.92033600000002]"
01361.jpg,0,0,0.9360650685085043,,Small,"[808.99968, 247.00032000000002, 840.9996799999999, 274.00032]","[808.8917120000001, 246.25663199999997, 840.2654080000001, 274.36960799999997]"
01362.jpg,0,0,0.8530415792625483,,Small,"[725.0003200000001, 162.0, 761.00032, 209.00016000000002]","[723.2590720000001, 163.317636, 759.3342080000001, 210.86060400000002]"
01364.jpg,0,0,0.8905389540514054,,Medium,"[364.0, 0.9997200000000006, 424.99968, 80.99964]","[360.319168, -7.19999999970744e-05, 427.41331199999996, 81.673128]"
01365.jpg,0,0,0.6834047625688187,,Medium,"[248.00064000000003, 260.00028000000003, 305.00032, 329.00003999999996]","[246.12288, 259.866936, 304.46399999999994, 308.80634399999997]"
01366.jpg,0,0,0.8584548565950231,,Medium,"[170.99968, 245.00016000000002, 256.99904, 317.00016]","[171.86912, 244.75564799999998, 257.54528, 307.99843200000004]"
01367.jpg,0,0,0.8065611065178504,,Medium,"[150.00063999999998, 148.99967999999998, 230.00063999999998, 233.99999999999997]","[149.997632, 149.745276, 229.765568, 218.50736399999997]"
01368.jpg,0,0,0.8790862606810149,,Medium,"[842.9996800000001, 356.00004000000007, 957.0003199999999, 422.00028000000003]","[841.2723199999999, 356.06944799999997, 959.2704000000001, 415.934712]"
01369.jpg,0,0,0.7578670157722391,,Medium,"[626.99968, 277.99992, 739.99936, 354.9996]","[622.510592, 293.89827599999995, 739.977728, 356.135004]"
01370.jpg,0,0,0.90642575605883,,Large,"[613.00032, 353.99988, 846.0000000000001, 476.99964]","[614.21568, 358.21404, 845.48352, 470.53908]"
01371.jpg,0,0,0.9043799121664219,,Large,"[571.99936, 320.99976, 823.99936, 460.00008]","[572.1024, 329.12855999999994, 816.2316799999999, 461.22695999999996]"
01372.jpg,0,0,0.8688154501967004,,Large,"[638.99968, 461.00015999999994, 892.9990399999999, 585.0]","[636.3142400000002, 460.071, 865.1385600000001, 586.02132]"
01373.jpg,0,0,0.8858492999641651,,Large,"[597.0003199999999, 233.99964, 846.0, 362.99987999999996]","[595.7088, 233.00964, 820.50112, 363.16332000000006]"
01374.jpg,0,0,0.8714187349555637,,Large,"[530.00064, 260.00028000000003, 783.00032, 385.0002]","[538.0857599999999, 259.25148, 762.92416, 387.03924]"
01375.jpg,0,0,0.9760805252700749,,Large,"[301.00032, 123.99983999999999, 532.00064, 254.99952]","[300.36352, 122.04072000000001, 531.76448, 255.7476]"
01376.jpg,0,0,0.9044782257253158,,Medium,"[634.00064, 311.00003999999996, 719.00032, 377.00028000000003]","[630.908288, 307.353348, 719.394432, 377.44873199999995]"
01377.jpg,0,0,0.9129286409284461,,Large,"[582.0, 108.00035999999999, 709.00032, 233.00028]","[579.50208, 104.64732, 709.7139200000001, 238.1922]"
01378.jpg,0,0,0.802087502668239,,Small,"[512.99968, 217.00008000000003, 575.00032, 244.00008]","[509.426432, 215.981208, 573.0106880000001, 246.906792]"
01379.jpg,0,0,0.9276607548000116,,Large,"[408.99968, 420.00048000000004, 628.0, 569.00016]","[405.48288, 414.8604, 629.43808, 571.92552]"
01380.jpg,0,0,0.9211881234008064,,Medium,"[517.0003199999999, 322.99992, 590.0, 358.99992000000003]","[514.470464, 322.30116, 590.7660159999999, 359.69292]"
01381.jpg,0,0,0.9441834099738535,,Large,"[532.99968, 174.00024000000002, 849.9993599999999, 302.0004]","[527.27488, 172.07964, 855.52192, 300.98771999999997]"
01382.jpg,0,0,0.9435317114053529,,Medium,"[491.99999999999994, 342.0, 632.99968, 384.99984]","[494.096, 341.37053999999995, 631.25184, 385.73873999999995]"
01383.jpg,0,0,0.9661442608055296,,Large,"[402.00064, 320.99976, 671.00032, 376.99992]","[403.58975999999996, 319.87501199999997, 668.9888000000001, 377.077788]"
01384.jpg,0,0,0.9698069284410702,,Medium,"[705.0003199999999, 376.99992, 824.00064, 444.00023999999996]","[705.0928, 375.407892, 823.3014400000001, 443.9564280000001]"
01385.jpg,0,0,0.976756445988652,,Large,"[608.99968, 204.00011999999998, 733.99936, 304.0002]","[607.3105280000001, 204.04404, 735.1893120000001, 303.9678]"
01386.jpg,0,0,0.9266969874691179,,Large,"[506.00064, 185.00039999999998, 647.0003199999999, 280.00008]","[507.95392, 184.78800000000004, 641.3862399999999, 281.91456]"
01387.jpg,0,0,0.9658240808428716,,Medium,"[608.99968, 330.00012, 717.99936, 398.99988]","[607.854848, 331.389072, 718.243072, 398.860848]"
01388.jpg,0,0,0.9655859366519134,,Large,"[549.00032, 167.00039999999998, 729.0003200000001, 244.00008]","[552.33344, 166.17708, 728.60096, 244.29059999999998]"
01390.jpg,0,0,0.9661327094951728,,Large,"[587.0003200000001, 289.00008, 774.00064, 415.00008]","[582.97664, 288.49068, 774.08704, 416.10276]"
01391.jpg,0,0,0.9772748534589699,,Large,"[713.9993600000001, 287.00028000000003, 832.0, 396.00036]","[712.291776, 287.45028, 832.3763839999999, 395.84412]"
01392.jpg,0,0,0.9652424561961989,,Large,"[440.99968, 161.00028, 776.99968, 491.00003999999996]","[431.92, 160.43436, 778.04352, 492.31764]"
01393.jpg,0,0,0.924782146241386,,Medium,"[668.0, 182.00016000000005, 767.0003200000001, 267.00048]","[664.984064, 179.03808, 767.5535360000001, 267.7536]"
01394.jpg,0,0,0.9134237536543993,,Large,"[236.0, 214.00020000000004, 455.00032, 415.00044]","[232.05184000000003, 223.1154, 449.73248, 414.46763999999996]"
01395.jpg,0,0,0.9560161853875815,,Large,"[612.9996799999999, 211.99968000000004, 745.99936, 337.99967999999996]","[611.8035199999999, 215.22492, 745.9923200000001, 339.30036]"
01396.jpg,0,0,0.972792862338191,,Medium,"[342.0, 197.00028, 414.99967999999996, 275.00004]","[341.473856, 196.29072, 415.364544, 275.50512]"
01397.jpg,0,0,0.901802498909307,,Medium,"[350.99968, 179.99964, 418.99968, 234.99972000000002]","[350.40031999999997, 178.91146799999999, 422.27936, 236.609172]"
01398.jpg,0,0,0.9452980128645411,,Medium,"[753.00032, 262.99980000000005, 818.0, 324.99971999999997]","[751.646976, 263.252268, 817.7149440000001, 326.720052]"
01399.jpg,0,0,0.9081472105828281,,Medium,"[609.00032, 326.99987999999996, 680.00064, 375.00012]","[607.272832, 326.507292, 682.5063680000001, 376.38838799999996]"
01400.jpg,0,0,0.9082677833264049,,Medium,"[772.9996800000001, 302.99976000000004, 857.99936, 356.99976]","[770.822912, 304.445736, 855.102208, 357.548184]"
01401.jpg,0,0,0.920603902385188,,Large,"[512.00064, 424.00008, 641.00032, 529.99992]","[509.23980800000004, 423.18252, 636.291072, 531.89316]"
